Name,Total Flights,Number of Seats,Seats per Departures,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
CUC,3348,449502,134,0.00,0.00,0.00,0.00,0.00,0.68,0.00,0.62,0.00,0.67,0.54,1.00,0.00,0.00,0.00,0.56,0.00,0.00,0.34,0.54,0.92,0.03,0.00,0.00
CUN,3541,582936,164,0.00,0.01,0.00,0.00,0.00,0.12,0.11,0.30,0.18,0.03,0.26,0.51,0.49,0.55,1.00,0.86,0.68,0.48,0.15,0.55,0.40,0.00,0.09,0.00
CUL,213,13325,62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.67,0.63,0.00,0.00,0.00,0.00
FEZ,96,13403,139,0.00,0.00,0.00,0.00,0.00,0.96,0.00,0.00,0.00,0.00,0.73,0.26,0.00,0.21,0.00,1.00,0.00,0.73,0.00,0.00,0.00,0.00,0.00,0.00
CIF,1470,127027,86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.00,0.38,0.00,0.60,0.19,1.00,0.11,0.49,0.00,0.19,0.61,0.00,0.00
MSY,1557,182666,117,0.00,0.00,0.00,0.00,0.00,0.30,0.87,0.41,0.69,0.53,0.46,0.81,0.59,0.89,0.87,0.20,1.00,0.85,0.68,0.70,0.16,0.00,0.00,0.00
CID,544,31144,57,0.00,0.00,0.00,0.00,0.00,0.60,1.00,0.16,0.52,0.02,0.20,0.73,0.09,0.39,0.20,0.19,0.13,0.63,0.03,0.00,0.00,0.00,0.00,0.00
MSU,1235,45695,37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.66,0.00,0.00,1.00,0.00,0.00,0.05,0.00,0.95,0.89,0.00,0.00,0.00,0.00,0.00,0.00
MST,3285,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSS,1095,9855,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
MSR,126,18177,144,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
